,country,type,lat,lon,cap,commissioned,decommissioned
5219,Romania,Coal,45.916,22.828,1000.0,1972.0,
5425,Slovakia,Coal,48.553,21.973,220.0,1967.0,
5426,Slovakia,Coal,48.553,21.973,220.0,1967.0,
19892,Slovenia,Coal,46.058,14.5451,112.0,,
19896,Slovenia,Coal,46.3723,15.0534,1099.0,,
19897,Slovenia,Coal,46.1258,15.0611,110.0,,
673,Spain,Coal,36.184,-5.418,570.0,1985.0,
780,Spain,Coal,36.98,-1.904,557.5,1985.0,
818,Spain,Coal,36.98,-1.904,562.0,1997.0,
628,Spain,Coal,38.113,-4.933,299.7,1980.0,
761,Spain,Coal,38.688,-4.108,206.1,,2015.0
591,Spain,Coal,39.03,-3.441,296.4,,2016.0
848,Spain,Coal,40.985,-0.452,352.1,1979.0,
777,Spain,Coal,40.985,-0.452,351.4,1980.0,
796,Spain,Coal,40.985,-0.452,352.2,1979.0,
705,Spain,Coal,42.627,-6.563,323.3,1972.0,
814,Spain,Coal,42.627,-6.563,341.1,1984.0,
637,Spain,Coal,42.627,-6.563,138.3,1972.0,2020.0
634,Spain,Coal,42.627,-6.563,340.6,1984.0,
711,Spain,Coal,42.804,-5.627,355.1,1984.0,
771,Spain,Coal,42.804,-5.627,263.9,1971.0,
769,Spain,Coal,42.824,-6.486,346.8,1982.0,
824,Spain,Coal,42.828,-4.842,342.4,1984.0,
590,Spain,Coal,42.828,-4.842,143.4,1967.0,
829,Spain,Coal,43.078,-8.407,557.2,1980.0,
812,Spain,Coal,43.296,-5.681,347.7,1967.0,
716,Spain,Coal,43.312,-5.873,346.2,1984.0,
698,Spain,Coal,43.312,-5.873,239.3,1967.0,2012.0
805,Spain,Coal,43.337,-6.415,154.3,1969.0,
831,Spain,Coal,43.337,-6.415,347.4,1984.0,
713,Spain,Coal,43.452,-7.851,351.0,1977.0,
696,Spain,Coal,43.452,-7.851,350.8,1979.0,
828,Spain,Coal,43.452,-7.851,350.9,1976.0,
748,Spain,Coal,43.452,-7.851,350.2,1978.0,
693,Spain,Coal,43.538,-5.671,341.7,1974.0,
667,Spain,Coal,43.538,-5.671,535.8,1985.0,
5330,Sweden,Coal,59.353,18.102,130.0,,
2570,United Kingdom,Coal,51.387,-3.407,1590.0,1971.0,
2569,United Kingdom,Coal,51.387,-3.407,1590.0,1971.0,
2568,United Kingdom,Coal,51.387,-3.407,1590.0,1971.0,
2551,United Kingdom,Coal,51.547,-2.965,363.0,1959.0,
2550,United Kingdom,Coal,51.547,-2.965,363.0,1959.0,
2549,United Kingdom,Coal,51.547,-2.965,363.0,1959.0,
2722,United Kingdom,Coal,52.63,-2.513,1000.0,1970.0,
2721,United Kingdom,Coal,52.63,-2.513,1000.0,1969.0,
2420,United Kingdom,Coal,52.754,-1.913,976.0,1972.0,2016.0
2421,United Kingdom,Coal,52.754,-1.913,976.0,1972.0,2016.0
2506,United Kingdom,Coal,52.862,-1.25,2020.0,1968.0,
2507,United Kingdom,Coal,52.862,-1.25,2020.0,1968.0,
2508,United Kingdom,Coal,52.862,-1.25,2020.0,1968.0,
2509,United Kingdom,Coal,52.862,-1.25,2020.0,1968.0,
2410,United Kingdom,Coal,53.308,-0.775,2008.0,,
2411,United Kingdom,Coal,53.308,-0.775,2008.0,,
2413,United Kingdom,Coal,53.308,-0.775,2008.0,,
2412,United Kingdom,Coal,53.308,-0.775,2008.0,,
2630,United Kingdom,Coal,53.361,-0.812,2012.0,,
2627,United Kingdom,Coal,53.361,-0.812,2012.0,,
2628,United Kingdom,Coal,53.361,-0.812,2012.0,,
2629,United Kingdom,Coal,53.361,-0.812,2012.0,,
2649,United Kingdom,Coal,53.373,-2.688,1961.0,1971.0,
2648,United Kingdom,Coal,53.373,-2.688,1961.0,1971.0,
2647,United Kingdom,Coal,53.373,-2.688,1961.0,1971.0,
2650,United Kingdom,Coal,53.373,-2.688,1961.0,1971.0,
2663,United Kingdom,Coal,53.714,-1.125,2100.0,1967.0,
2664,United Kingdom,Coal,53.714,-1.125,2100.0,1967.0,
2665,United Kingdom,Coal,53.714,-1.125,2100.0,1967.0,
2666,United Kingdom,Coal,53.714,-1.125,2100.0,1967.0,
2685,United Kingdom,Coal,53.717,-1.282,1960.0,1966.0,2014.0
2682,United Kingdom,Coal,53.717,-1.282,1960.0,1966.0,2016.0
2683,United Kingdom,Coal,53.717,-1.282,1960.0,1966.0,2016.0
2684,United Kingdom,Coal,53.717,-1.282,1960.0,1966.0,2014.0
2441,United Kingdom,Coal,53.737,-0.997,3870.0,1986.0,
2442,United Kingdom,Coal,53.737,-0.997,3870.0,1986.0,
2443,United Kingdom,Coal,53.737,-0.997,3870.0,1986.0,
2527,United Kingdom,Coal,55.201,-1.539,399.0,1972.0,
2525,United Kingdom,Coal,55.201,-1.539,399.0,1972.0,
2526,United Kingdom,Coal,55.201,-1.539,399.0,1972.0,
2748,United Kingdom,Coal,56.05,-3.681,2400.0,1972.0,2016.0
2746,United Kingdom,Coal,56.05,-3.681,2400.0,1972.0,2016.0
2747,United Kingdom,Coal,56.05,-3.681,2400.0,1972.0,2016.0
2749,United Kingdom,Coal,56.05,-3.681,2400.0,1972.0,2016.0
35,Austria,Hydro,46.977,13.051,100.0,,
56,Austria,Hydro,47.158,11.85,355.0,1970.0,
40,Austria,Hydro,47.199,12.722,260.0,1953.0,
37,Austria,Hydro,47.234,11.9,200.2,1943.0,
48,Austria,Hydro,47.315,13.139,120.0,1960.0,
45,Austria,Hydro,48.167,14.695,210.0,1968.0,
34,Austria,Hydro,48.177,16.481,172.0,1997.0,
28,Austria,Hydro,48.189,15.068,236.5,1959.0,
58,Austria,Hydro,48.223,15.304,187.0,1982.0,
32,Austria,Hydro,48.248,14.431,168.0,1979.0,
16,Austria,Hydro,48.317,14.151,179.0,1975.0,
59,Austria,Hydro,48.355,16.242,293.0,1985.0,
27,Austria,Hydro,48.375,15.855,328.0,1976.0,
36,Austria,Hydro,48.385,14.023,287.4,1964.0,
1037,Belgium,Hydro,50.4359,6.2106,1.8,,
1042,Belgium,Hydro,50.3849,5.8618,1164.0,,
1051,Belgium,Hydro,50.426,5.7328,8.0,,
1054,Belgium,Hydro,50.5335,5.2962,9.9,,
1055,Belgium,Hydro,50.4928,5.07,9.0,,
1056,Belgium,Hydro,50.4665,4.8992,5.0,,
1057,Belgium,Hydro,50.5922,5.4613,10.0,,
1058,Belgium,Hydro,50.7517,5.6863,20.0,,
1059,Belgium,Hydro,50.6517,5.6308,19.7,,
1068,Belgium,Hydro,49.733,5.377,1.9,,
1073,Belgium,Hydro,50.1884,4.3861,144.0,,
144,Bulgaria,Hydro,41.527,26.124,114.0,1964.0,
141,Bulgaria,Hydro,41.634,25.378,110.0,1963.0,
126,Bulgaria,Hydro,41.94,24.447,160.0,1975.0,
127,Bulgaria,Hydro,42.03,24.299,135.0,1959.0,
124,Bulgaria,Hydro,42.161,23.802,375.0,1974.0,
125,Bulgaria,Hydro,42.216,23.921,240.0,1974.0,
128,Bulgaria,Hydro,42.232,23.949,120.0,,
9377,Croatia,Hydro,46.3113,16.4945,76.0,,
9378,Croatia,Hydro,43.5745,16.7115,40.8,,
9379,Croatia,Hydro,46.3205,16.7489,76.0,,
9380,Croatia,Hydro,45.2989,15.2633,55.5,,
9381,Croatia,Hydro,44.09,16.2204,7.5,,
9382,Croatia,Hydro,43.805,15.9626,7.2,,
9384,Croatia,Hydro,43.4307,16.8849,46.4,,
9385,Croatia,Hydro,45.3485,15.3452,42.3,,
9386,Croatia,Hydro,44.0019,16.0192,24.0,,
9387,Croatia,Hydro,43.6737,16.784,237.0,,
9389,Croatia,Hydro,45.6143,15.4778,5.5,,
9390,Croatia,Hydro,43.7951,16.5968,60.0,,
9393,Croatia,Hydro,44.9429,14.9276,216.0,,
9395,Croatia,Hydro,44.6895,15.2706,22.5,,
9396,Croatia,Hydro,46.3479,16.2684,94.0,,
9397,Croatia,Hydro,45.2286,14.6736,90.0,,
9400,Croatia,Hydro,43.4581,16.7027,522.0,,
233,Czechia,Hydro,48.633,14.24,120.0,,
245,Czechia,Hydro,49.607,14.181,360.0,,
224,Czechia,Hydro,49.824,14.435,132.0,,
866,Finland,Hydro,61.167,28.775,213.0,1928.0,
857,Finland,Hydro,62.456,27.163,215.0,,
858,Finland,Hydro,62.456,27.163,215.0,,
860,Finland,Hydro,65.324,25.521,215.0,,
861,Finland,Hydro,65.333,25.41,215.0,,
864,Finland,Hydro,65.333,25.41,215.0,,
862,Finland,Hydro,65.335,25.411,215.0,,
865,Finland,Hydro,65.335,25.411,215.0,,
855,Finland,Hydro,65.358,26.033,215.0,,
859,Finland,Hydro,65.358,26.033,215.0,,
856,Finland,Hydro,65.359,25.91,215.0,,
863,Finland,Hydro,65.359,25.91,215.0,,
854,Finland,Hydro,65.793,24.545,128.0,,
853,Finland,Hydro,66.156,25.124,138.0,,
1030,France,Hydro,42.777,1.677,104.0,1956.0,
997,France,Hydro,42.821,0.01,189.2,1953.0,
994,France,Hydro,43.527,5.073,159.0,1965.0,
992,France,Hydro,43.69,5.385,141.0,1963.0,
993,France,Hydro,43.737,6.134,132.3,1974.0,
1069,France,Hydro,43.853,4.628,210.0,1970.0,
985,France,Hydro,43.921,5.924,187.0,1962.0,
1070,France,Hydro,43.976,4.817,126.0,1973.0,
998,France,Hydro,44.06,2.769,446.9,1951.0,
1063,France,Hydro,44.096,4.723,156.0,1975.0,
988,France,Hydro,44.21,5.921,240.0,2017.0,
989,France,Hydro,44.21,5.921,240.0,2017.0,
1064,France,Hydro,44.304,4.742,348.0,1952.0,
962,France,Hydro,44.421,6.02,139.0,1966.0,
996,France,Hydro,44.471,6.27,384.0,1960.0,
984,France,Hydro,44.472,3.989,109.4,1965.0,
1065,France,Hydro,44.593,4.726,295.0,1957.0,
1066,France,Hydro,44.676,4.788,140.0,1960.0,
1116,France,Hydro,44.69,4.272,131.8,,
1024,France,Hydro,44.696,2.586,119.0,1950.0,
964,France,Hydro,44.768,2.684,406.0,1974.0,
1081,France,Hydro,44.824,4.81,198.0,1963.0,
990,France,Hydro,44.829,2.74,183.0,1932.0,
1028,France,Hydro,44.872,5.773,101.0,1983.0,
1067,France,Hydro,44.903,5.787,122.0,1983.0,
987,France,Hydro,44.945,2.219,103.3,2016.0,
1080,France,Hydro,44.961,4.872,180.0,1968.0,
967,France,Hydro,44.961,5.689,366.0,1963.0,
991,France,Hydro,45.03,6.079,116.0,1934.0,
1110,France,Hydro,45.151,2.01,293.0,1952.0,
1109,France,Hydro,45.151,2.01,293.0,1952.0,
1020,France,Hydro,45.21,6.477,145.4,,
1106,France,Hydro,45.213,6.721,357.0,1968.0,
1105,France,Hydro,45.213,6.721,357.0,1968.0,
963,France,Hydro,45.215,6.712,123.0,1950.0,
1071,France,Hydro,45.244,2.225,360.0,1946.0,
1031,France,Hydro,45.284,6.358,115.6,,
1068,France,Hydro,45.392,2.364,150.0,1935.0,
966,France,Hydro,45.413,2.498,235.0,1951.0,
965,France,Hydro,45.413,2.498,235.0,1951.0,
1026,France,Hydro,45.527,6.32,124.2,,
968,France,Hydro,45.618,6.791,297.0,1952.0,
972,France,Hydro,45.645,6.445,584.0,1961.0,
969,France,Hydro,45.645,6.445,584.0,1961.0,
971,France,Hydro,45.645,6.445,584.0,1961.0,
970,France,Hydro,45.645,6.445,584.0,1961.0,
1029,France,Hydro,45.916,6.726,104.0,,
1061,France,Hydro,46.053,5.813,420.0,1948.0,
1112,France,Hydro,46.397,5.666,285.0,1968.0,
1022,France,Hydro,47.655,7.52,162.1,2016.0,
1023,France,Hydro,47.774,7.522,156.0,1952.0,
1111,France,Hydro,47.915,7.571,175.0,1956.0,
1025,France,Hydro,48.02,7.574,140.5,,
1107,France,Hydro,48.154,7.59,156.2,1961.0,
1108,France,Hydro,48.284,7.677,152.0,2016.0,
1027,France,Hydro,48.404,7.728,140.5,1967.0,
1021,France,Hydro,48.526,7.795,147.8,2016.0,
366,Germany,Hydro,47.068,10.665,360.0,,
367,Germany,Hydro,47.068,10.665,360.0,,
368,Germany,Hydro,47.068,10.665,360.0,,
369,Germany,Hydro,47.068,10.665,360.0,,
370,Germany,Hydro,47.068,10.665,360.0,,
496,Germany,Hydro,47.27,10.968,500.0,,
497,Germany,Hydro,47.27,10.968,500.0,,
534,Germany,Hydro,47.556,8.049,106.0,,
532,Germany,Hydro,47.57,7.81,100.0,2010.0,
540,Germany,Hydro,48.831,8.112,146.0,1978.0,
1128,Greece,Hydro,37.694,21.893,70.0,,
1171,Greece,Hydro,38.072,21.525,34.0,1981.0,
1127,Greece,Hydro,38.679,21.325,150.0,1988.0,
1168,Greece,Hydro,38.741,21.365,320.0,1969.0,
1122,Greece,Hydro,38.89,21.5,437.0,1966.0,
1151,Greece,Hydro,39.187,21.026,300.0,1981.0,
1161,Greece,Hydro,39.241,21.748,130.0,1960.0,
1136,Greece,Hydro,39.687,20.842,210.0,1990.0,
1147,Greece,Hydro,40.097,21.804,154.0,2016.0,
1131,Greece,Hydro,40.301,22.1,375.0,1974.0,
1157,Greece,Hydro,40.474,22.242,108.0,1985.0,
1165,Greece,Hydro,40.804,22.057,19.0,,
1164,Greece,Hydro,40.806,22.003,50.0,1954.0,
1124,Greece,Hydro,41.337,24.455,116.0,1999.0,
1244,Ireland,Hydro,51.883,-8.633,27.0,,
1245,Ireland,Hydro,51.883,-8.633,27.0,,
1246,Ireland,Hydro,51.883,-8.633,27.0,,
1247,Ireland,Hydro,52.322,-7.388,4.0,,
1248,Ireland,Hydro,52.706,-8.613,86.0,1929.0,
1249,Ireland,Hydro,52.706,-8.613,86.0,1929.0,
1250,Ireland,Hydro,52.706,-8.613,86.0,1929.0,
1251,Ireland,Hydro,52.706,-8.613,86.0,1929.0,
1257,Ireland,Hydro,53.354,-6.354,38.0,,
1258,Ireland,Hydro,53.354,-6.354,38.0,,
1259,Ireland,Hydro,53.354,-6.354,38.0,,
1260,Ireland,Hydro,53.354,-6.354,38.0,,
1252,Ireland,Hydro,54.504,-8.229,64.0,,
1253,Ireland,Hydro,54.504,-8.229,64.0,,
1254,Ireland,Hydro,54.504,-8.229,64.0,,
1255,Ireland,Hydro,54.504,-8.229,64.0,,
2066,Italy,Hydro,36.79,14.525,8.0,,
1814,Italy,Hydro,37.567,14.902,12.0,,
1820,Italy,Hydro,37.606,15.126,72.0,,
1661,Italy,Hydro,37.829,14.575,24.0,,
2344,Italy,Hydro,37.972,15.666,10.0,,
1441,Italy,Hydro,38.668,16.481,24.0,,
1597,Italy,Hydro,38.668,16.481,34.0,,
1318,Italy,Hydro,39.013,16.628,75.0,,
2112,Italy,Hydro,39.176,16.781,395.0,,
2143,Italy,Hydro,39.312,16.051,10.0,,
1828,Italy,Hydro,39.469,9.523,10.0,,
2205,Italy,Hydro,39.469,9.523,28.0,,
1522,Italy,Hydro,39.469,9.523,8.0,,
2261,Italy,Hydro,39.477,16.291,54.0,,
1679,Italy,Hydro,39.493,16.384,101.0,,
2203,Italy,Hydro,39.685,16.313,10.0,,
1969,Italy,Hydro,39.799,15.907,46.0,,
1770,Italy,Hydro,39.912,8.611,20.0,,
1327,Italy,Hydro,39.937,15.763,83.0,,
2114,Italy,Hydro,40.08,15.578,10.0,,
1346,Italy,Hydro,40.096,9.118,26.0,,
1304,Italy,Hydro,40.1,15.501,60.0,,
2348,Italy,Hydro,40.13,9.136,41.0,,
1901,Italy,Hydro,40.233,15.233,8.0,,
1832,Italy,Hydro,40.258,16.602,39.0,,
2258,Italy,Hydro,40.302,18.404,11.0,,
2213,Italy,Hydro,40.415,15.466,20.0,,
1939,Italy,Hydro,40.586,9.0,5.0,,
2086,Italy,Hydro,40.621,14.956,10.0,,
2187,Italy,Hydro,40.621,14.577,56.0,,
2229,Italy,Hydro,40.833,8.402,11.0,,
1769,Italy,Hydro,40.92,8.852,0.0,,
1727,Italy,Hydro,41.053,14.957,12.0,,
1953,Italy,Hydro,41.084,9.546,8.0,,
2230,Italy,Hydro,41.215,14.695,92.0,,
1845,Italy,Hydro,41.25,14.193,23.0,,
1355,Italy,Hydro,41.292,14.549,8.0,,
2296,Italy,Hydro,41.295,13.851,7.0,,
1802,Italy,Hydro,41.327,13.694,12.0,,
2286,Italy,Hydro,41.45,14.367,16.0,,
2064,Italy,Hydro,41.45,14.367,18.0,,
1310,Italy,Hydro,41.455,13.664,18.0,,
1940,Italy,Hydro,41.487,13.833,48.0,,
1879,Italy,Hydro,41.544,13.512,10.0,,
2201,Italy,Hydro,41.675,14.037,19.0,,
2331,Italy,Hydro,41.728,12.659,15.0,,
1448,Italy,Hydro,41.792,13.578,15.0,,
1923,Italy,Hydro,41.847,13.44,11.0,,
1474,Italy,Hydro,41.865,13.198,8.0,,
1900,Italy,Hydro,41.882,12.478,8.0,,
1332,Italy,Hydro,41.896,12.472,38.0,,
1921,Italy,Hydro,41.938,13.041,11.0,,
1935,Italy,Hydro,41.951,14.353,60.0,,
2293,Italy,Hydro,41.951,14.353,40.0,,
2090,Italy,Hydro,41.963,12.782,48.0,,
1397,Italy,Hydro,41.976,12.87,8.0,,
2341,Italy,Hydro,41.987,12.505,17.0,,
1576,Italy,Hydro,41.991,13.806,20.0,,
1575,Italy,Hydro,41.991,13.806,20.0,,
1477,Italy,Hydro,42.03,12.923,5.0,,
2191,Italy,Hydro,42.218,13.955,30.0,,
1630,Italy,Hydro,42.222,12.718,6.0,,
1611,Italy,Hydro,42.222,12.718,14.0,,
2288,Italy,Hydro,42.23,12.596,20.0,,
1590,Italy,Hydro,42.278,12.748,23.0,,
2142,Italy,Hydro,42.296,13.968,22.0,,
1796,Italy,Hydro,42.33,13.059,9.0,,
1758,Italy,Hydro,42.382,13.014,40.0,,
2190,Italy,Hydro,42.457,12.387,18.0,,
1452,Italy,Hydro,42.462,14.216,10.0,,
1393,Italy,Hydro,42.518,14.06,43.0,,
1468,Italy,Hydro,42.543,12.721,166.0,,
2074,Italy,Hydro,42.583,13.638,110.0,,
1878,Italy,Hydro,42.669,12.216,80.0,,
2051,Italy,Hydro,42.76,12.062,18.0,,
2043,Italy,Hydro,42.785,13.511,490.0,,
1793,Italy,Hydro,42.785,13.511,10.0,,
2078,Italy,Hydro,42.787,11.547,24.0,,
1358,Italy,Hydro,42.79,13.416,20.0,,
1660,Italy,Hydro,42.854,13.562,16.0,,
2346,Italy,Hydro,42.881,13.04,9.0,,
1868,Italy,Hydro,42.955,13.412,8.0,,
1456,Italy,Hydro,43.061,12.618,12.0,,
1870,Italy,Hydro,43.138,13.167,43.0,,
2139,Italy,Hydro,43.497,11.62,18.0,,
1569,Italy,Hydro,43.548,10.86,28.0,,
1844,Italy,Hydro,43.567,11.61,25.0,,
1684,Italy,Hydro,43.588,13.319,23.0,,
1740,Italy,Hydro,43.639,12.714,13.0,,
2097,Italy,Hydro,43.87,10.527,22.0,,
1328,Italy,Hydro,43.871,7.556,8.0,,
2059,Italy,Hydro,43.918,10.981,15.0,,
2111,Italy,Hydro,44.004,10.546,23.0,,
1914,Italy,Hydro,44.028,10.765,0.0,,
1811,Italy,Hydro,44.045,10.428,25.0,,
1874,Italy,Hydro,44.098,10.399,67.0,,
2339,Italy,Hydro,44.137,11.037,27.0,,
1570,Italy,Hydro,44.181,10.378,15.0,,
2158,Italy,Hydro,44.205,8.295,23.0,,
1745,Italy,Hydro,44.279,10.523,8.0,,
2329,Italy,Hydro,44.295,7.429,55.0,,
1976,Italy,Hydro,44.308,7.176,60.0,,
1326,Italy,Hydro,44.316,10.342,13.0,,
1325,Italy,Hydro,44.316,10.342,13.0,,
1525,Italy,Hydro,44.316,10.341,12.0,,
2017,Italy,Hydro,44.325,7.275,10.0,,
2342,Italy,Hydro,44.339,9.89,32.0,,
1594,Italy,Hydro,44.343,7.036,13.0,,
2151,Italy,Hydro,44.351,10.569,30.0,,
2277,Italy,Hydro,44.407,8.32,7.0,,
1774,Italy,Hydro,44.432,10.171,12.0,,
1779,Italy,Hydro,44.432,10.171,12.0,,
1780,Italy,Hydro,44.432,10.171,12.0,,
1614,Italy,Hydro,44.437,9.398,9.0,,
1757,Italy,Hydro,44.448,9.909,32.0,,
1542,Italy,Hydro,44.466,7.366,10.0,,
1426,Italy,Hydro,44.475,6.989,19.0,,
1394,Italy,Hydro,44.485,10.863,9.0,,
2265,Italy,Hydro,44.57,7.363,35.0,,
2131,Italy,Hydro,44.579,7.186,40.0,,
1695,Italy,Hydro,44.649,7.318,14.0,,
2242,Italy,Hydro,44.688,7.233,23.0,,
1486,Italy,Hydro,44.768,11.335,43.0,,
1408,Italy,Hydro,44.818,9.983,15.0,,
1470,Italy,Hydro,44.825,8.276,12.0,,
2055,Italy,Hydro,45.037,7.049,18.0,,
1917,Italy,Hydro,45.074,6.696,23.0,,
1792,Italy,Hydro,45.093,9.905,76.0,,
1341,Italy,Hydro,45.102,7.765,8.0,,
1317,Italy,Hydro,45.118,6.983,16.0,,
2094,Italy,Hydro,45.128,10.747,19.0,,
2053,Italy,Hydro,45.137,7.033,150.0,,
2054,Italy,Hydro,45.137,7.033,150.0,,
1416,Italy,Hydro,45.139,7.048,11.0,,
2210,Italy,Hydro,45.156,7.863,21.0,,
2223,Italy,Hydro,45.162,7.008,230.0,,
1790,Italy,Hydro,45.183,9.489,21.0,,
1640,Italy,Hydro,45.184,7.651,8.0,,
1615,Italy,Hydro,45.228,7.293,22.0,,
1978,Italy,Hydro,45.372,11.134,16.0,,
2015,Italy,Hydro,45.408,7.49,18.0,,
2057,Italy,Hydro,45.442,9.264,8.0,,
1300,Italy,Hydro,45.442,12.34,15.0,,
2218,Italy,Hydro,45.463,10.915,29.0,,
1349,Italy,Hydro,45.473,10.851,48.0,,
2193,Italy,Hydro,45.484,7.369,135.0,,
1822,Italy,Hydro,45.521,11.043,16.0,,
1996,Italy,Hydro,45.533,8.737,10.0,,
1731,Italy,Hydro,45.562,7.808,21.0,,
1419,Italy,Hydro,45.581,8.71,7.0,,
1819,Italy,Hydro,45.595,7.798,45.0,,
2357,Italy,Hydro,45.595,7.798,14.0,,
1547,Italy,Hydro,45.612,7.737,12.0,,
1761,Italy,Hydro,45.612,7.737,18.0,,
1377,Italy,Hydro,45.618,10.56,13.0,,
1471,Italy,Hydro,45.626,8.683,31.0,,
2356,Italy,Hydro,45.642,10.501,28.0,,
1873,Italy,Hydro,45.662,7.694,12.0,,
2123,Italy,Hydro,45.679,10.644,23.0,,
2004,Italy,Hydro,45.687,10.75,17.0,,
1509,Italy,Hydro,45.689,7.711,32.0,,
1689,Italy,Hydro,45.702,7.208,29.0,,
1645,Italy,Hydro,45.702,7.208,11.0,,
1566,Italy,Hydro,45.702,7.219,30.0,,
1741,Italy,Hydro,45.706,7.675,50.0,,
1786,Italy,Hydro,45.709,7.14,127.0,,
1398,Italy,Hydro,45.726,11.68,65.0,,
2287,Italy,Hydro,45.73,7.505,19.0,,
2343,Italy,Hydro,45.736,8.294,41.0,,
1489,Italy,Hydro,45.737,7.317,42.0,,
2275,Italy,Hydro,45.74,7.467,46.0,,
1853,Italy,Hydro,45.749,7.613,29.0,,
1628,Italy,Hydro,45.763,11.005,38.0,,
2297,Italy,Hydro,45.775,7.827,10.0,,
1866,Italy,Hydro,45.776,7.593,41.0,,
1607,Italy,Hydro,45.78,7.825,0.0,,
2319,Italy,Hydro,45.819,10.497,46.0,,
1836,Italy,Hydro,45.825,7.325,130.0,,
2052,Italy,Hydro,45.826,8.988,295.0,,
2072,Italy,Hydro,45.848,10.579,19.0,,
2234,Italy,Hydro,45.851,9.576,14.0,,
1894,Italy,Hydro,45.869,13.146,35.0,,
1987,Italy,Hydro,45.87,10.876,110.0,,
1396,Italy,Hydro,45.885,9.663,10.0,,
1499,Italy,Hydro,45.889,10.843,18.0,,
1920,Italy,Hydro,45.894,10.149,10.0,,
1447,Italy,Hydro,45.897,10.196,9.0,,
2292,Italy,Hydro,45.906,7.615,15.0,,
1958,Italy,Hydro,45.92,11.731,24.0,,
1746,Italy,Hydro,45.922,11.93,32.0,,
1409,Italy,Hydro,45.924,9.925,9.0,,
1567,Italy,Hydro,45.93,10.309,9.0,,
1791,Italy,Hydro,45.942,10.64,220.0,,
1809,Italy,Hydro,45.944,10.279,38.0,,
1504,Italy,Hydro,45.952,9.72,48.0,,
1734,Italy,Hydro,45.968,12.448,36.0,,
1798,Italy,Hydro,45.983,11.756,34.0,,
2040,Italy,Hydro,45.984,8.125,20.0,,
2233,Italy,Hydro,45.986,12.704,11.0,,
1476,Italy,Hydro,45.992,8.307,16.0,,
2192,Italy,Hydro,45.995,8.757,30.0,,
1714,Italy,Hydro,45.995,8.757,11.0,,
1591,Italy,Hydro,46.002,10.517,95.0,,
1860,Italy,Hydro,46.009,8.265,50.0,,
1604,Italy,Hydro,46.017,11.631,14.0,,
1755,Italy,Hydro,46.021,8.257,7.0,,
1462,Italy,Hydro,46.025,9.833,48.0,,
2183,Italy,Hydro,46.03,10.347,33.0,,
2182,Italy,Hydro,46.03,10.347,33.0,,
1385,Italy,Hydro,46.04,8.26,41.0,,
1840,Italy,Hydro,46.05,10.351,272.0,,
1505,Italy,Hydro,46.057,8.124,43.0,,
1922,Italy,Hydro,46.06,9.551,13.0,,
1719,Italy,Hydro,46.067,10.233,7.0,,
1314,Italy,Hydro,46.073,11.492,11.0,,
1387,Italy,Hydro,46.077,10.35,130.0,,
2316,Italy,Hydro,46.082,9.55,12.0,,
2257,Italy,Hydro,46.084,10.924,19.0,,
1535,Italy,Hydro,46.09,9.311,15.0,,
2330,Italy,Hydro,46.101,10.937,0.0,,
1331,Italy,Hydro,46.119,13.532,18.0,,
1995,Italy,Hydro,46.137,9.611,18.0,,
2101,Italy,Hydro,46.138,11.839,55.0,,
2290,Italy,Hydro,46.143,12.074,40.0,,
1321,Italy,Hydro,46.145,9.27,30.0,,
1711,Italy,Hydro,46.149,9.309,14.0,,
1908,Italy,Hydro,46.149,8.287,46.0,,
1718,Italy,Hydro,46.16,9.94,327.0,,
1773,Italy,Hydro,46.162,9.953,10.0,,
1869,Italy,Hydro,46.165,10.472,13.0,,
1467,Italy,Hydro,46.169,9.869,0.0,,
2099,Italy,Hydro,46.169,9.869,16.0,,
2076,Italy,Hydro,46.17,9.651,56.0,,
1818,Italy,Hydro,46.173,9.731,38.0,,
1320,Italy,Hydro,46.191,12.559,25.0,,
2322,Italy,Hydro,46.192,11.684,39.0,,
1443,Italy,Hydro,46.201,12.302,214.0,,
1442,Italy,Hydro,46.208,12.303,214.0,,
1877,Italy,Hydro,46.209,8.253,32.0,,
1622,Italy,Hydro,46.209,8.253,16.0,,
2113,Italy,Hydro,46.211,8.321,54.0,,
1655,Italy,Hydro,46.212,12.129,29.0,,
1880,Italy,Hydro,46.217,12.788,10.0,,
1859,Italy,Hydro,46.232,10.227,49.0,,
2042,Italy,Hydro,46.234,11.128,40.0,,
1650,Italy,Hydro,46.243,9.655,7.0,,
2337,Italy,Hydro,46.244,10.457,14.0,,
2079,Italy,Hydro,46.255,12.735,20.0,,
2073,Italy,Hydro,46.256,8.34,39.0,,
2149,Italy,Hydro,46.269,9.869,0.0,,
1609,Italy,Hydro,46.284,12.035,24.0,,
1517,Italy,Hydro,46.286,10.265,655.0,,
2175,Italy,Hydro,46.289,10.267,13.0,,
2176,Italy,Hydro,46.289,10.267,13.0,,
1852,Italy,Hydro,46.29,11.245,180.0,,
1851,Italy,Hydro,46.29,11.245,180.0,,
1612,Italy,Hydro,46.291,9.366,14.0,,
2325,Italy,Hydro,46.295,8.264,20.0,,
1392,Italy,Hydro,46.297,8.36,68.0,,
1450,Italy,Hydro,46.304,9.829,350.0,,
1500,Italy,Hydro,46.306,9.382,164.0,,
1430,Italy,Hydro,46.31,10.73,13.0,,
1302,Italy,Hydro,46.313,11.602,15.0,,
