,country,type,lat,lon,cap,commissioned
5031,Slovenia,Hydro,46.58659,15.275479999999998,24.1,1956.0
5032,Slovenia,Hydro,46.58659,15.275479999999998,24.1,1956.0
5033,Slovenia,Hydro,46.58659,15.275479999999998,24.1,1958.0
5034,Slovenia,Hydro,46.59257,15.15301,18.53,1957.0
5035,Slovenia,Hydro,46.59257,15.15301,18.53,1957.0
5036,Slovenia,Hydro,46.59257,15.15301,18.53,1957.0
5038,Slovenia,Hydro,46.44793,15.786929999999998,63.0,1969.0
5039,Slovenia,Hydro,46.44793,15.786929999999998,63.0,1969.0
5147,Austria,Gas_CCGT,46.908219,15.492162,832.0,2011.0
5148,Austria,Gas_OCGT,48.394861,15.710147,800.0,2000.0
5149,Austria,Gas_CCGT,48.18331,16.43375,710.0,2009.0
5150,Austria,Gas_CCGT,48.01256,13.59161,405.0,2008.0
5151,Austria,Gas_OCGT,48.19878,16.46315,395.0,2001.0
5152,Austria,Gas_CCGT,48.18331,16.43375,350.0,2009.0
5153,Austria,OilOther,46.908219,15.492162,246.0,1986.0
5154,Austria,Gas_CCGT,48.299219,14.322935,217.0,1970.0
5155,Austria,Gas_CCGT,48.267893,14.346898,192.0,1993.0
5156,Austria,Gas_CCGT,48.33263,16.33981,150.0,1958.0
5157,Austria,Gas_CCGT,47.80929,13.03819,83.7,2001.0
5159,Austria,Gas_CCGT,48.18331,16.43375,60.0,2009.0
5160,Austria,Gas_CCGT,48.15184,14.00755,47.0,2000.0
5161,Austria,Gas_ST,47.82744,13.03398,13.5,1994.0
5168,Denmark,Coal,55.42938,10.41203,410.0,1991.0
5178,Denmark,Coal,57.0726,10.04252,25.0,1976.0
5179,Denmark,Coal,57.0726,10.04252,415.0,1998.0
5182,Denmark,Coal,56.24895,10.34725,375.0,1984.0
5183,Denmark,Coal,56.24895,10.34725,15.0,1986.0
5184,Germany,Bioenergy,51.984761,9.822831,13.0,2003.0
5185,Germany,Bioenergy,47.79714,10.85874,9.8,1999.0
5186,Germany,Bioenergy,52.72713,12.01115,138.9,2004.0
5187,Germany,Bioenergy,52.07778,13.51725,16.0,2002.0
5188,Germany,Bioenergy,52.18269,14.25841,18.3,2001.0
5189,Germany,Bioenergy,51.63701,7.618760000000001,17.7,2005.0
5190,Germany,Bioenergy,52.42529,13.517307999999998,16.5,2004.0
5191,Germany,Bioenergy,53.252132,13.957019,20.0,2006.0
5192,Germany,Bioenergy,51.48993,10.41307,18.1,2005.0
5193,Germany,Bioenergy,51.40667,8.60115,18.0,1991.0
5194,Germany,Bioenergy,48.26698,9.72615,13.2,1990.0
5195,Germany,Bioenergy,48.26693,9.72626,8.0,1961.0
5196,Germany,Bioenergy,53.34217,7.206239999999998,22.0,2005.0
5197,Germany,Bioenergy,53.34217,7.206239999999998,52.0,1973.0
5198,Germany,Bioenergy,52.619274,6.8693100000000005,10.6,2013.0
5199,Germany,Bioenergy,50.022602,8.377208999999999,12.6,2003.0
5200,Germany,Bioenergy,50.12943,8.76792,12.4,2004.0
5201,Germany,Bioenergy,51.91537,8.400310000000001,12.1,2000.0
5202,Germany,Bioenergy,51.41111400000001,7.491697999999999,20.0,2004.0
5203,Germany,Bioenergy,53.53188044,10.07459164,20.0,2005.0
5204,Germany,Bioenergy,52.09875,9.38821,14.5,2002.0
5205,Germany,Bioenergy,49.0393,8.31134,78.0,2010.0
5206,Germany,Bioenergy,52.30479,13.636029999999998,17.1,2003.0
5207,Germany,Bioenergy,48.79123,11.50679,15.13,2007.0
5208,Germany,Bioenergy,52.57703000000001,9.11009,22.0,2005.0
5209,Germany,Bioenergy,51.61403992,7.481253973999999,20.0,2006.0
5210,Germany,Bioenergy,51.870883,12.569466,18.1,2009.0
5211,Germany,Bioenergy,53.74186,12.78302,9.8,2003.0
5212,Germany,Bioenergy,49.51644467,8.460246482,17.9,2003.0
5213,Germany,Bioenergy,49.5349,8.46358,40.0,2003.0
5214,Germany,Bioenergy,49.26133,11.4516,15.6,1997.0
5215,Germany,Bioenergy,53.09716,7.3954,20.0,2003.0
5216,Germany,Bioenergy,48.89705,8.725,12.3,2004.0
5217,Germany,Bioenergy,51.604008,7.250847999999999,15.0,2004.0
5218,Germany,Bioenergy,49.97745,9.06872,13.9934,2003.0
5219,Germany,Bioenergy,50.040546,8.253248,6.7,2003.0
5220,Germany,Bioenergy,48.45534,11.8019,18.3,2003.0
5221,Germany,Bioenergy,53.08671999999999,14.31935,13.3,1993.0
5222,Germany,Bioenergy,53.40317,8.128210000000001,1.92,2006.0
5223,Germany,Bioenergy,49.988218,9.155761,1.1,2005.0
5224,Germany,Bioenergy,49.988218,9.155761,0.8,2010.0
5225,Germany,Bioenergy,53.148966,12.379742,18.6,2002.0
5226,Germany,Bioenergy,48.39704,9.96484,8.7,2004.0
5227,Germany,Bioenergy,48.39704,9.96484,4.5,2012.0
5228,Germany,Bioenergy,48.628498,10.200853,14.0,2004.0
5229,Germany,Bioenergy,53.320352,14.271028,17.8,2006.0
5230,Germany,Coal,47.58931,8.132610000000001,28.0,2009.0
5231,Germany,Coal,48.717611,9.374917,336.0,1997.0
5232,Germany,Coal,48.717611,9.374917,433.0,1985.0
5233,Germany,Coal,51.63702,7.6191,717.0,1981.0
5234,Germany,Coal,52.532146,13.246072,124.0,1969.0
5235,Germany,Coal,52.53735111,13.34611416,89.0,1990.0
5236,Germany,Coal,52.53508792,13.24264526,282.0,1987.0
5237,Germany,Coal,52.53508792,13.24264526,282.0,1988.0
5238,Germany,Coal,49.363481,7.237136,726.0,1983.0
5239,Germany,Coal,52.278611,10.514722,43.3,1984.0
5240,Germany,Coal,53.060080000000006,8.873280000000003,119.0,1989.0
5241,Germany,Coal,53.12481999999999,8.72887,127.0,1968.0
5242,Germany,Coal,53.124861,8.728657,303.0,1979.0
5243,Germany,Coal,53.20206653,8.516153926,350.0,1969.0
5244,Germany,Coal,51.62952,7.331174000000002,95.0,1964.0
5245,Germany,Coal,51.62952,7.331174000000002,95.0,1964.0
5246,Germany,Coal,51.62952,7.331174000000002,113.0,1969.0
5247,Germany,Coal,51.56846926,7.349182511,345.0,1971.0
5248,Germany,Coal,51.429324,6.751983999999998,95.0,1985.0
5249,Germany,Coal,51.429324,6.751983999999998,133.0,1965.0
5250,Germany,Coal,51.528611,6.711944,129.0,1959.0
5251,Germany,Coal,51.52672000000001,6.71868,370.0,1988.0
5252,Germany,Coal,51.52672000000001,6.71868,725.0,2013.0
5253,Germany,Coal,49.293248,6.770936999999999,283.0,2011.0
5254,Germany,Coal,49.293248,6.770936999999999,106.0,1963.0
5255,Germany,Coal,49.59283,11.00148,17.4,1982.0
5256,Germany,Coal,54.80495,9.43244,31.0,1992.0
5257,Germany,Coal,54.80495,9.43244,33.0,1989.0
5258,Germany,Coal,54.80495,9.43244,33.0,1985.0
5259,Germany,Coal,54.80495,9.43244,35.0,1982.0
5260,Germany,Coal,54.80495,9.43244,23.0,1978.0
5261,Germany,Coal,50.09843,8.65313,61.5,1988.0
5262,Germany,Coal,50.09843,8.65313,61.5,1989.0
5263,Germany,Coal,51.60236802,7.009894096,345.0,1969.0
5264,Germany,Coal,51.60236802,7.009894096,345.0,1968.0
5265,Germany,Coal,51.60236802,7.009894096,345.0,1970.0
5266,Germany,Coal,51.60236802,7.009894096,345.0,1971.0
5267,Germany,Coal,51.60236802,7.009894096,676.0,1979.0
5268,Germany,Coal,51.59696,7.004519999999999,70.0,1985.0
5269,Germany,Coal,50.08855300000001,8.953399000000003,249.0,1965.0
5270,Germany,Coal,50.08855300000001,8.953399000000003,293.0,1970.0
5271,Germany,Coal,50.08855300000001,8.953399000000003,510.0,1992.0
5272,Germany,Coal,53.52616631,10.06317616,194.0,1993.0
5273,Germany,Coal,53.56695702,9.724445343,123.0,1962.0
5274,Germany,Coal,53.56695702,9.724445343,137.0,1961.0
5275,Germany,Coal,51.680278,7.969722,284.0,1969.0
5276,Germany,Coal,51.680278,7.969722,765.0,2014.0
5277,Germany,Coal,51.680278,7.969722,763.7,2014.0
5278,Germany,Coal,51.67782,7.9742,152.0,1963.0
5279,Germany,Coal,51.67782,7.9742,152.0,1963.0
5280,Germany,Coal,52.42,9.648611,136.0,1989.0
5281,Germany,Coal,52.42,9.648611,136.0,1989.0
5282,Germany,Coal,49.177334,9.206318,125.0,1965.0
5283,Germany,Coal,49.177334,9.206318,125.0,1966.0
5284,Germany,Coal,49.177334,9.206318,778.0,1985.0
5285,Germany,Coal,51.550753,7.187481,133.0,1963.0
5286,Germany,Coal,51.52849121,7.17779686,132.0,1957.0
5287,Germany,Coal,51.550753,7.187481,280.0,1966.0
5288,Germany,Coal,51.550753,7.187481,449.0,1989.0
5289,Germany,Coal,52.3150224,10.09141738,690.0,1979.0
5290,Germany,Coal,52.28881179,7.747906179,794.0,1985.0
5291,Germany,Coal,50.09178,8.53105,66.0,1989.0
5292,Germany,Coal,49.43461,7.75824,13.4,1996.0
5293,Germany,Coal,49.0125,8.302778,517.0,1985.0
5294,Germany,Coal,49.0125,8.302778,834.0,2014.0
5295,Germany,Coal,54.33945,10.1766,323.0,1970.0
5296,Germany,Coal,51.369811,6.6615,26.0,1957.0
5297,Germany,Coal,51.369811,6.6615,110.0,1971.0
5298,Germany,Coal,51.368872,6.654106,103.0,1962.0
5299,Germany,Coal,51.61403992,7.481253973999999,149.0,1962.0
5300,Germany,Coal,51.61403992,7.481253973999999,324.0,1970.0
5301,Germany,Coal,49.445694,8.490444,202.5,1966.0
5302,Germany,Coal,49.445694,8.490444,202.5,1970.0
5303,Germany,Coal,49.445694,8.490444,255.0,2005.0
5304,Germany,Coal,49.445694,8.490444,425.0,1982.0
5305,Germany,Coal,49.445694,8.490444,435.0,1993.0
5306,Germany,Coal,49.445694,8.490444,843.0,2015.0
5307,Germany,Coal,51.68037,7.0968800000000005,55.56,1971.0
5308,Germany,Coal,51.68037,7.0968800000000005,60.4,1966.0
5309,Germany,Coal,51.68037,7.0968800000000005,68.4,1983.0
5310,Germany,Coal,51.68037,7.0968800000000005,169.32,1940.0
5311,Germany,Coal,50.065155,8.768964,54.0,1990.0
5312,Germany,Coal,52.38279238,8.996004114,875.0,1987.0
5313,Germany,Coal,48.88316,8.6653,26.9,1990.0
5314,Germany,Coal,52.19004,8.93318,93.0,1965.0
5315,Germany,Coal,52.19004,8.93318,303.0,1970.0
5316,Germany,Coal,49.33413028,7.031355927999999,655.6,1976.0
5317,Germany,Coal,54.14282177,12.13287489,514.0,1994.0
5318,Germany,Coal,49.223899,7.0148990000000015,50.0,1988.0
5319,Germany,Coal,49.97745,9.06872,24.79,1970.0
5320,Germany,Coal,48.782453,9.231483,22.6,2009.0
5321,Germany,Coal,48.81583300000001,9.221111,45.0,1982.0
5322,Germany,Coal,48.81583300000001,9.221111,45.0,1984.0
5323,Germany,Coal,48.180506,11.639612,332.7,1991.0
5324,Germany,Coal,51.57962,6.67888,318.0,1971.0
5325,Germany,Coal,51.57962,6.67888,322.0,1971.0
5326,Germany,Coal,51.576475,6.689428,695.0,1982.0
5327,Germany,Coal,51.576475,6.689428,695.0,1985.0
5328,Germany,Coal,49.249018,6.879244,179.0,1982.0
5329,Germany,Coal,49.249018,6.879244,211.0,1989.0
5330,Germany,Coal,49.017472,9.157389,96.0,1964.0
5331,Germany,Coal,49.017472,9.157389,148.0,1967.0
5332,Germany,Coal,51.27559,7.70637,186.0,1971.0
5333,Germany,Coal,51.276361,7.705667,310.0,1982.0
5334,Germany,Coal,51.672453,7.709947,614.0,1984.0
5335,Germany,Coal,53.565819,8.146245,757.0,1976.0
5336,Germany,Coal,51.25292,9.43796,61.5,2000.0
5337,Germany,Coal,52.43279,10.78611,61.5,2000.0
5338,Germany,Coal,51.25292,9.43796,138.5,1985.0
5339,Germany,Coal,52.44223,10.76454,138.5,1985.0
5340,Germany,Coal,51.24835,7.11874,85.0,1992.0
5341,Germany,Coal,48.455353,11.799456,472.0,1985.0
5342,Germany,Coal,51.39139,8.073039999999999,19.0,1923.0
5343,Germany,Coal,48.39704,9.96484,20.7,1992.0
5344,Germany,Coal,52.9751813,10.5573974,40.0,1965.0
5345,Germany,Coal,51.6124,7.465319999999998,735.0,2013.0
5346,Germany,Coal,53.486245,9.953149,800.0,2015.0
5347,Germany,Coal,53.486245,9.953149,800.0,2015.0
5348,Germany,Coal,53.578698,8.132685,731.0,2015.0
5349,Germany,Hydro,47.58629000000001,8.13207,79.5,1934.0
5350,Germany,Hydro,47.598482,8.170982,24.0,2009.0
5351,Germany,Hydro,51.98513,9.82246,0.1,1912.0
5352,Austria,Hydro,46.81420479999999,12.761757,60.0,1989.0
5353,Germany,Hydro,48.3206154,13.3160755,84.0,1944.0
5354,Germany,Hydro,47.5585312,7.9556578999999985,36.8,1966.0
5355,Germany,Hydro,47.565416,7.954035,360.0,1966.0
5356,Germany,Hydro,48.750807,11.273237,23.7,1970.0
5357,Germany,Hydro,48.1769,12.84045,45.0,1922.0
5358,Germany,Hydro,51.167139,9.046832,145.0,1931.0
5359,Germany,Hydro,51.167139,9.046832,480.0,1974.0
5360,Germany,Hydro,51.167139,9.046832,20.0,1915.0
5361,Germany,Hydro,48.2935129,13.1585196,72.5,1942.0
5362,Germany,Hydro,51.22475,7.99281,138.0,1969.0
5363,Germany,Hydro,48.6731884,8.355705841,22.0,1918.0
5364,Germany,Hydro,48.6693835,8.353047617,43.0,1926.0
5365,Germany,Hydro,48.15395,12.31107,25.0,1938.0
5366,Germany,Hydro,53.42605,10.3359,119.1,1958.0
5369,Germany,Hydro,50.05313,9.58137,164.0,1974.0
5370,Germany,Hydro,50.50975864,11.02087498,1052.0,2004.0
5374,Germany,Hydro,47.5523554,7.6580881,37.9,1912.0
5375,Germany,Hydro,48.5195636,13.7085052,66.0,1955.0
5376,Germany,Hydro,49.48712,11.47479,160.0,1958.0
5377,Germany,Hydro,47.75459,8.18787,100.0,1931.0
5378,Germany,Hydro,51.41048,7.4531399999999985,165.0,1989.0
5379,Germany,Hydro,50.61433423,11.49212837,59.8,1959.0
5381,Germany,Hydro,50.60384898,11.47517681,317.8,1965.0
5389,Germany,Hydro,48.83135,8.112160000000001,148.0,1978.0
5390,Austria,Hydro,47.212246,10.721519,89.0,1956.0
5391,Austria,Hydro,47.393249,11.788647,79.0,1927.0
5392,Germany,Hydro,48.063827,10.128443,100.0,1953.0
5393,Germany,Hydro,47.631354,11.337054,124.0,1924.0
5394,Germany,Hydro,51.89912,9.92452,220.0,1964.0
5395,Austria,Hydro,47.207784,11.005735,144.5,1981.0
5396,Austria,Hydro,47.207784,11.005735,144.5,1981.0
5397,Croatia,Hydro,47.555936,8.049404,104.4,1914.0
5398,Germany,Hydro,50.51938,12.87976,1045.2,1979.0
5404,Germany,Hydro,48.50499,9.28692,90.0,1964.0
5405,Germany,Hydro,48.734459,11.14382,20.2,1969.0
5406,Germany,Hydro,48.24856,12.6882725,26.1,1951.0
5407,Germany,Hydro,50.274724,7.458957000000002,20.0,1962.0
5408,Germany,Hydro,51.09153428,13.60982895,39.8,1958.0
5410,Germany,Hydro,47.74473,12.13573,48.0,1982.0
5411,Germany,Hydro,47.64133,12.19903,60.0,1992.0
5412,Austria,Hydro,46.96845,10.05986,247.0,1969.0
5413,Austria,Hydro,46.96845,10.05986,525.0,2008.0
5414,Austria,Hydro,46.96845,10.05986,29.0,1943.0
5415,Austria,Hydro,46.96845,10.05986,158.0,1930.0
5416,Germany,Hydro,48.57971120000001,13.408273800000002,53.7,1927.0
5417,Germany,Hydro,48.5533054,13.433659099999998,86.4,1965.0
5418,Germany,Hydro,48.0261021,12.789632,19.4,1977.0
5419,Germany,Hydro,48.974806,12.344002,25.0,1985.0
5420,Austria,Hydro,47.067783,10.665211,392.0,1964.0
5421,Germany,Hydro,47.57136,8.33826,19.0,1942.0
5422,Germany,Hydro,47.56990573,7.810113464,46.7,2010.0
5423,Germany,Hydro,47.83825,12.15333,35.1,1960.0
5424,Germany,Hydro,47.651451,10.735525,45.5,1954.0
5425,Germany,Hydro,47.96092,12.1561,38.2,1970.0
5426,Germany,Hydro,47.585377,7.832657000000001,30.0,1930.0
5427,Germany,Hydro,49.810941,6.843882000000002,24.0,1962.0
5428,Germany,Hydro,50.52438482,11.71438694,79.8,1932.0
5430,Austria,Hydro,47.269606,10.967829,500.0,1981.0
5431,Germany,Hydro,48.05736,12.22093,25.0,1938.0
5432,Austria,Hydro,48.43561920000001,13.4415027,96.0,1961.0
5433,Germany,Hydro,48.24932,12.86469,23.2,1955.0
5434,Germany,Hydro,48.89659,12.55752,21.5,1994.0
5435,Germany,Hydro,49.55226,12.28127,28.0,1958.0
5436,Germany,Hydro,49.55226,12.28127,3.3,1955.0
5437,Germany,Hydro,49.55226,12.28127,1.8,1952.0
5438,Germany,Hydro,48.2518176,12.5873078,85.3,1924.0
5439,Germany,Hydro,49.53002,12.28481,99.0,1955.0
5440,Austria,Hydro,47.074251,9.874652,238.0,1957.0
5441,Germany,Hydro,47.873938,11.87099,48.0,1983.0
5442,Germany,Hydro,47.873938,11.87099,44.0,1960.0
5443,Austria,Hydro,47.084667,9.881156,198.0,1943.0
5444,Austria,Hydro,47.08482100000001,9.874559,295.0,2011.0
5445,Luxembourg,Hydro,49.9522709,6.178345597000001,100.0,1962.0
5446,Luxembourg,Hydro,49.95201888,6.179156254,100.0,1962.0
5447,Luxembourg,Hydro,49.95207199,6.178963317000001,100.0,1963.0
5448,Luxembourg,Hydro,49.95213789,6.178759033,100.0,1963.0
5449,Luxembourg,Hydro,49.95223166,6.178480975,100.0,1963.0
5450,Luxembourg,Hydro,49.95195168,6.179282718,100.0,1964.0
5451,Luxembourg,Hydro,49.95265484,6.1777416270000005,100.0,1964.0
5452,Luxembourg,Hydro,49.95217851,6.1786050060000015,100.0,1963.0
5453,Luxembourg,Hydro,49.9522975,6.178249127999999,100.0,1964.0
5454,Luxembourg,Hydro,49.95209356,6.178855501,196.0,1975.0
5455,Germany,Hydro,48.778103,11.60119,23.3,1992.0
5456,Germany,Hydro,47.61777,8.1926,150.0,1951.0
5457,Germany,Hydro,48.473474,11.95481,25.0,1930.0
5458,Germany,Hydro,48.05699,12.22074,24.1,1938.0
5459,Germany,Hydro,47.64529898,7.91819945,910.0,1975.0
5460,Germany,Hydro,51.74223,10.91879,79.7,1967.0
5462,Germany,Hydro,49.879784,6.948761999999999,20.0,1965.0
5463,Germany,Hydro,47.68791,8.25159,220.0,1943.0
5464,Germany,Hydro,53.061134,8.864937,9.9,2011.0
5465,Germany,Hydro,51.093173,7.862719999999999,15.0,1965.0
5466,Germany,Hydro,47.739292,10.825702,10.3,1967.0
5467,Germany,Hydro,48.527536,9.3488325,11.0,1927.0
5468,Germany,Hydro,48.63404,12.48369,15.0,1957.0
5469,Germany,Hydro,48.35859050000001,11.8821921,26.0,1925.0
5470,Germany,Hydro,50.123918,7.225915,16.4,1963.0
5471,Germany,Hydro,48.596746,10.8789,9.7,1952.0
5472,Germany,Hydro,49.97667,7.127777,18.4,1966.0
5473,Germany,Hydro,51.536513,14.382898,17.8,1951.0
5474,Germany,Hydro,49.566954,6.592347999999999,12.1,1985.0
5475,Germany,Hydro,50.628507,6.479111,14.0,1938.0
5476,Germany,Hydro,50.628568,6.4517760000000015,16.0,1905.0
5477,Germany,Hydro,48.603156,10.582724,10.0,1982.0
5478,Germany,Hydro,48.750317,11.412153,19.8,1971.0
5479,Germany,Hydro,48.084026,10.864936,16.7,1975.0
5480,Germany,Hydro,48.0612649,10.1284379,14.5,1924.0
5481,Germany,Hydro,50.365855,7.58171,16.0,1951.0
5482,Germany,Hydro,48.558394,10.411764,10.1,1965.0
5483,Germany,Hydro,47.71598,10.825785,10.1,1966.0
5484,Germany,Hydro,47.692726,10.797592,19.2,1971.0
5485,Germany,Hydro,48.546994,10.86507,11.3,1922.0
5486,Germany,Hydro,48.2704497,10.9773463,12.0,1978.0
5487,Germany,Hydro,48.44132000000001,11.99233,22.3,1929.0
5488,Germany,Hydro,52.521937,10.360381,16.4,1965.0
5489,Germany,Hydro,50.087362,7.135809,16.4,1966.0
5490,Germany,Hydro,48.6039132,12.3023425,16.2,1951.0
5491,Germany,Hydro,48.622456,12.398037,14.8,1957.0
5492,Germany,Hydro,48.3066864,11.858847,27.0,1924.0
5493,Germany,Hydro,48.646423,10.879086,11.9,1954.0
5494,Germany,Hydro,48.667862,12.660027,12.6,1984.0
5495,Germany,Hydro,49.79434000000001,10.1813,12.6,1994.0
5496,Germany,Hydro,48.21062,10.904933,12.1,1984.0
5497,Germany,Hydro,48.692383,10.897786,10.9,1956.0
5498,Germany,Hydro,48.735932,11.020923,18.9,1968.0
5499,Germany,Hydro,48.148375,10.867023,12.0,1981.0
5500,Germany,Hydro,48.180229,10.8833102,12.2,1980.0
5501,Germany,Hydro,48.237449,10.92718,12.3,1983.0
5502,Germany,Hydro,47.803187,10.904254,10.5,1959.0
5503,Germany,Hydro,47.8001993,10.9026434,16.6,1960.0
5504,Germany,Hydro,47.99629724,11.48542787,11.2,1924.0
5505,Germany,Hydro,48.00795,10.118537,12.3,1920.0
5506,Germany,Hydro,48.515233,12.101041,18.0,1951.0
5507,Germany,Hydro,49.728029,6.624451,18.8,1962.0
5508,Germany,Hydro,47.554694,11.291366,12.8,1955.0
5509,Germany,Hydro,48.6960722,12.7977619,12.6,1988.0
5510,Germany,Hydro,49.951074,7.023166000000002,13.6,1964.0
5511,Germany,Hydro,48.15393,12.65242,18.95,1920.0
5512,Austria,Hydro,47.198858,9.669638,86.0,1984.0
5513,Luxembourg,Hydro,49.945331,6.193905,195.0,2015.0
5514,Austria,Hydro,47.073096,9.873709,12.0,2017.0
5515,Austria,Hydro,46.936523,10.06011,360.0,2018.0
5516,Germany,Lignite,51.182122,12.373287,875.0,2000.0
5517,Germany,Lignite,51.182122,12.373287,875.0,1999.0
5518,Germany,Lignite,51.41626317,14.56194878,465.0,1979.0
5519,Germany,Lignite,51.41626317,14.56194878,465.0,1980.0
5520,Germany,Lignite,51.41626317,14.56194878,857.0,2000.0
5521,Germany,Lignite,50.856981,12.923096,56.8,1988.0
5522,Germany,Lignite,50.856981,12.923096,90.8,1990.0
5523,Germany,Lignite,51.76017,14.37004,74.0,1999.0
5524,Germany,Lignite,51.11187,12.07617,67.0,1936.0
5525,Germany,Lignite,50.8976,6.7930990000000016,176.0,1959.0
5526,Germany,Lignite,51.05744518,6.577080395,129.0,1957.0
5527,Germany,Lignite,51.05744518,6.577080395,130.0,1957.0
5528,Germany,Lignite,51.05744518,6.577080395,124.0,1960.0
5529,Germany,Lignite,51.05744518,6.577080395,130.0,1959.0
5530,Germany,Lignite,51.05744518,6.577080395,132.0,1960.0
5531,Germany,Lignite,51.05744518,6.577080395,128.0,1960.0
5532,Germany,Lignite,51.05744518,6.577080395,136.0,1962.0
5533,Germany,Lignite,51.05744518,6.577080395,135.0,1964.0
5534,Germany,Lignite,51.05744518,6.577080395,138.0,1962.0
5535,Germany,Lignite,51.05744518,6.577080395,131.0,1962.0
5536,Germany,Lignite,51.05744518,6.577080395,133.0,1964.0
5537,Germany,Lignite,51.05744518,6.577080395,284.0,1966.0
5538,Germany,Lignite,51.05744518,6.577080395,278.0,1970.0
5539,Germany,Lignite,52.17237156,10.97682873,352.0,1985.0
5540,Germany,Lignite,50.8608,6.8402,40.0,1992.0
5541,Germany,Lignite,50.8608,6.8402,0.0,1993.0
5542,Germany,Lignite,50.8608,6.8402,45.0,1993.0
5543,Germany,Lignite,50.86138,6.8406600000000015,98.0,1917.0
5544,Germany,Lignite,51.279099,9.484012,33.5,1989.0
5545,Germany,Lignite,51.01781,6.96435,75.3,2010.0
5546,Germany,Lignite,51.07114395,12.26081401,60.0,1968.0
5547,Germany,Lignite,51.039475,6.6150410000000015,294.0,1972.0
5548,Germany,Lignite,51.039475,6.6150410000000015,294.0,1972.0
5549,Germany,Lignite,51.039475,6.6150410000000015,292.0,1973.0
5550,Germany,Lignite,51.039475,6.6150410000000015,607.0,1975.0
5551,Germany,Lignite,51.039475,6.6150410000000015,604.0,1976.0
5552,Germany,Lignite,50.995692,6.669039,297.0,1968.0
5553,Germany,Lignite,50.995692,6.669039,299.0,1971.0
5554,Germany,Lignite,50.995692,6.669039,648.0,1974.0
5555,Germany,Lignite,50.995692,6.669039,628.0,1974.0
5556,Germany,Lignite,50.995692,6.669039,944.0,2002.0
5557,Germany,Lignite,50.995692,6.669039,125.0,1963.0
5558,Germany,Lignite,50.995692,6.669039,125.0,1963.0
5559,Germany,Lignite,50.995692,6.669039,295.0,1965.0
5560,Germany,Lignite,50.995692,6.669039,295.0,1970.0
5561,Germany,Lignite,50.945598,6.663575999999999,15.0,1939.0
5562,Germany,Lignite,51.83444099,14.45903778,465.0,1981.0
5563,Germany,Lignite,51.83444099,14.45903778,465.0,1982.0
5564,Germany,Lignite,51.83444099,14.45903778,465.0,1984.0
5565,Germany,Lignite,51.83444099,14.45903778,465.0,1985.0
5566,Germany,Lignite,51.83444099,14.45903778,465.0,1987.0
5567,Germany,Lignite,51.83444099,14.45903778,465.0,1989.0
5568,Germany,Lignite,51.39845463,11.9504201,450.0,1996.0
5569,Germany,Lignite,51.39845463,11.9504201,450.0,1996.0
5570,Germany,Lignite,51.53482028,14.35312271,750.0,1997.0
5571,Germany,Lignite,51.53482028,14.35312271,750.0,1998.0
5572,Germany,Lignite,51.16664,12.07622,31.0,1994.0
5573,Germany,Lignite,50.839167,6.321111,123.0,1955.0
5574,Germany,Lignite,50.839167,6.321111,135.0,1959.0
5575,Germany,Lignite,50.839167,6.321111,321.0,1965.0
5576,Germany,Lignite,50.839167,6.321111,321.0,1967.0
5577,Germany,Lignite,50.839167,6.321111,663.0,1974.0
5578,Germany,Lignite,50.839167,6.321111,656.0,1975.0
5579,Germany,Lignite,50.7055,6.65362,19.5,2010.0
5580,Germany,Lignite,50.65803,6.81012,14.5,1979.0
5581,Germany,Lignite,50.91517,6.36935,23.22,2004.0
5582,Germany,Lignite,51.69784,11.7581,20.3,2014.0
5583,Germany,Lignite,50.94564,6.665030000000002,10.0,1995.0
5584,Germany,Lignite,50.94564,6.665030000000002,10.0,1995.0
5585,Germany,Lignite,51.04885,12.11038,23.3,1993.0
5586,Germany,Lignite,51.0365,6.61332,1060.0,2012.0
5587,Germany,Lignite,51.0365,6.61332,1060.0,2012.0
5588,Germany,Lignite,51.41918,14.5698,640.0,2012.0
5589,Germany,Lignite,51.44089,6.7054300000000016,27.5,1964.0
5590,Germany,Lignite,51.462749,11.714028,45.0,1979.0
5591,Germany,Lignite,50.77701,6.48605,9.3,1983.0
5592,Germany,Gas_OCGT,52.58950001,13.5586524,37.5,1990.0
5593,Germany,Gas_OCGT,52.58950001,13.5586524,37.5,1990.0
5594,Germany,Gas_OCGT,52.58950001,13.5586524,37.5,1990.0
5595,Germany,Gas_OCGT,52.58950001,13.5586524,37.5,1990.0
5596,Germany,Gas_ST,51.98513,9.82246,11.0,1947.0
5597,Germany,Gas_OCGT,48.717611,9.374917,65.0,1997.0
5598,Germany,Gas_OCGT,48.717611,9.374917,50.0,1971.0
5599,Germany,Gas_OCGT,48.717611,9.374917,57.0,1973.0
5600,Germany,Gas_OCGT,48.717611,9.374917,81.0,1975.0
5601,Germany,Gas_ST,53.85625,13.7101,15.1,1993.0
5602,Germany,Gas_OCGT,48.40099,10.93576,30.7,2004.0
5603,Germany,Gas_ST,51.983192,11.87656,17.8,1994.0
5604,Germany,Gas_ST,51.25883,9.43341,12.2,
5605,Germany,Gas_CCGT,51.25308,9.4379,78.0,2011.0
5606,Germany,Gas_CCGT,52.51172353,13.4209156,444.0,1996.0
5607,Germany,Gas_ST,52.52185624,13.31109524,144.0,1975.0
5608,Germany,Gas_ST,52.42520804,13.30976486,144.0,1972.0
